uri,ref_id,level,title,instances
/repositories/4/archival_objects/715306,AC107.03_c128,file,"Jung, Courtney",/repositories/4/top_containers/63596: box 2014 1019 ; 
/repositories/4/archival_objects/715307,AC107.03_c129,file,"Kaell, Hillary",/repositories/4/top_containers/63780: box 2014 995 ; 
/repositories/4/archival_objects/715308,AC107.03_c130,file,"Kalyvas, Andreas",/repositories/4/top_containers/63596: box 2014 1019 ; 
/repositories/4/archival_objects/715309,AC107.03_c131,file,"Kamola, Stefan",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715310,AC107.03_c132,file,"Kastner, Tal",/repositories/4/top_containers/67096: box 2014 908 ; 
/repositories/4/archival_objects/715311,AC107.03_c133,file,"Kiss, Erika",/repositories/4/top_containers/63624: box 2014 970 ; 
/repositories/4/archival_objects/715312,AC107.03_c134,file,"Kobler, Adam",/repositories/4/top_containers/63597: box 2014 1021 ; 
/repositories/4/archival_objects/715313,AC107.03_c135,file,"Kocieniewski, David",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715314,AC107.03_c136,file,"Kuttab, Daoud",/repositories/4/top_containers/63939: box 2014 1022 ; 
/repositories/4/archival_objects/715315,AC107.03_c137,file,"Lefkowitz, David",/repositories/4/top_containers/63700: box 2014 1023 ; 
/repositories/4/archival_objects/715316,AC107.03_c138,file,"Liberto, Hallie R.",/repositories/4/top_containers/63584: box 2014 891 ; 
/repositories/4/archival_objects/715317,AC107.03_c139,file,"List, Christian",/repositories/4/top_containers/63878: box 2014 1024 ; 
/repositories/4/archival_objects/715318,AC107.03_c140,file,"Liszka, Kate",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715319,AC107.03_c141,file,"Litwin, Christophe",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715320,AC107.03_c142,file,"Lockhart, Stephanie",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715321,AC107.03_c143,file,"Lovett, Francis",/repositories/4/top_containers/63879: box 2014 1025 ; 
